"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,75.8041197585408,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.0749264596599764
"COASTAL_Citrus",1900,27695.9494283427,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",27.3752857258614
"COASTAL_Citrus",3200,57.1131357904524,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.0564518799042705
"COASTAL_Citrus",4100,8.95554120233282,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.00885185394629222
"COASTAL_Citrus",5400,170168884.159549,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",168198.66881875
"COASTAL_Citrus",6110,1427.77697980753,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",1.41124617793532
"COASTAL_Citrus",6120,796098.009159676,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",786.880786409625
"COASTAL_Citrus",6420,39447.3540386404,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",38.990632573581
"COASTAL_Citrus",6425,6828.06986773248,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",6.74901447480387
"COASTAL_Citrus",6510,1317.41224207399,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",1.30215924313526
"COASTAL_Citrus",6600,11233.6696022322,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",11.1036061755776
"COASTAL_Citrus",9113,32493514.4466257,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",32117.3045363627
"COASTAL_Hernando",0,84.6870124936104,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.0837065062629594
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.702132419184653
"COASTAL_Hernando",1800,2529.21170394897,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",2.49992849084065
"COASTAL_Hernando",1900,2103.02303787708,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",2.07867423714454
"COASTAL_Hernando",4100,56.7641530465335,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.0561069376825607
"COASTAL_Hernando",5400,119843488.005173,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",118455.940101049
"COASTAL_Hernando",6120,259282.145090657,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",256.280176414798
"COASTAL_Hernando",6410,0.870283365249634,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.000860207224446774
"COASTAL_Hernando",6420,7675.46456889234,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",7.58659804011371
"COASTAL_Hernando",6425,5141.11125279966,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",5.08158746671474
"COASTAL_Hernando",6510,3154.81257893771,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",3.11828615889877
"COASTAL_Hernando",6600,656.772829699097,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.649168713876841
"COASTAL_Hernando",7100,689.340412112419,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",0.681359228820981
"COASTAL_Hernando",9113,23386468.9011274,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",23115.7003641902
"COASTAL_Hillsborough",0,21604,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",21.353868888
"COASTAL_Hillsborough",1100,5771,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",5.704183362
"COASTAL_Hillsborough",1200,11127,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",10.998171594
"COASTAL_Hillsborough",1800,42029.2607574479,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_Inter_2080","PD","HA","Inter","2080",41.5426459763982
