"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,4318.69205550686,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",4.26869023888821
"COASTAL_Citrus",1900,44400.0830278804,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",43.8860188665836
"COASTAL_Citrus",3200,167.227728016675,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.165291565381697
"COASTAL_Citrus",4100,77.9893901277828,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.0770864289688834
"COASTAL_Citrus",5400,157358409.416536,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",155536.513752311
"COASTAL_Citrus",6110,1559.16808538046,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",1.54111603728792
"COASTAL_Citrus",6120,5705899.97467811,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",5639.83706477129
"COASTAL_Citrus",6420,319284.499626982,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",315.5878236903
"COASTAL_Citrus",6425,2235.54449321139,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",2.20966135906899
"COASTAL_Citrus",6510,1446.05442440588,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",1.42931200628011
"COASTAL_Citrus",6600,8662.4619779638,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",8.56216799318294
"COASTAL_Citrus",7100,142,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.140355924
"COASTAL_Citrus",9113,40099985.6082663,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",39635.7079748938
"COASTAL_Hernando",0,4373.58493091911,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",4.32294756458893
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.702132419184653
"COASTAL_Hernando",1800,2529.21170394897,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",2.49992849084065
"COASTAL_Hernando",1900,2798.2920348981,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",2.76589340971805
"COASTAL_Hernando",4100,267.310042252182,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.264215126582986
"COASTAL_Hernando",5400,110093425.64115,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",108818.763959077
"COASTAL_Hernando",6110,72,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.071166384
"COASTAL_Hernando",6120,487038.998535385,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",481.400061010342
"COASTAL_Hernando",6410,11.7695228978992,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.0116332553617873
"COASTAL_Hernando",6420,78954.0645612479,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",78.0399344017578
"COASTAL_Hernando",6425,5084.37273909006,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",5.02550587151688
"COASTAL_Hernando",6510,1432.3638977498,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",1.41577998854166
"COASTAL_Hernando",6600,792.513805492665,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.783338080652671
"COASTAL_Hernando",7100,692.340412112419,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.684324494820981
"COASTAL_Hernando",9113,32833858.645888,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",32453.708230486
"COASTAL_Hillsborough",0,32821,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",32.440998462
"COASTAL_Hillsborough",1100,5771,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",5.704183362
"COASTAL_Hillsborough",1200,11127,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",10.998171594
"COASTAL_Hillsborough",1800,42029.2607574479,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",41.5426459763982
"COASTAL_Hillsborough",3200,57567.3268484025,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",56.9008123381517
"COASTAL_Hillsborough",4100,83286,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",82.321714692
"COASTAL_Hillsborough",5400,51997063.2091731,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",51395.0412113373
"COASTAL_Hillsborough",6110,358,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.353855076
"COASTAL_Hillsborough",6120,33938,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",33.545065836
"COASTAL_Hillsborough",6420,14940.1203522831,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",14.7671436388444
"COASTAL_Hillsborough",6600,53719.4935895731,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",53.097529292793
"COASTAL_Hillsborough",9113,52560,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",51.95146032
"COASTAL_Manatee",0,6970.82014513982,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",6.89011198949939
"COASTAL_Manatee",1200,3.588076406857,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.00354653365821841
"COASTAL_Manatee",1800,137666.278603648,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",136.072378429975
"COASTAL_Manatee",3200,32.5952853709459,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.0322178971569211
"COASTAL_Manatee",4100,668.780370345339,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.661037231217481
"COASTAL_Manatee",5400,81487877.7391765,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",80544.4110907124
"COASTAL_Manatee",6120,5577.06501617666,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",5.51249375741936
"COASTAL_Manatee",9113,98489.5756549679,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",97.3492633480347
"COASTAL_Pasco",0,44913.5728889713,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",44.3935635420628
"COASTAL_Pasco",1100,60.7498265434988,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",0.0600464650517782
"COASTAL_Pasco",1200,252323.544168849,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",249.402142174462
"COASTAL_Pasco",1800,7032,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",6.950583504
"COASTAL_Pasco",3200,97371.8705686114,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",96.244499051168
"COASTAL_Pasco",4100,34020,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",33.62611644
"COASTAL_Pasco",5200,1283,"Pasco Coastal Waters",NA,"COASTAL","tbcmp_PD_HA_IntLow_2050","PD","HA","IntLow","2050",1.268145426
