"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,4318.69205550686,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",4.26869023888821
"COASTAL_Citrus",1900,44400.0830278804,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",43.8860188665836
"COASTAL_Citrus",3200,167.227728016675,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",0.165291565381697
"COASTAL_Citrus",4100,77.9893901277828,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",0.0770864289688834
"COASTAL_Citrus",5400,157358409.416536,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",155536.513752311
"COASTAL_Citrus",6110,1559.16808538046,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",1.54111603728792
"COASTAL_Citrus",6120,5705899.97467811,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",5639.83706477129
"COASTAL_Citrus",6420,319284.499626982,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",315.5878236903
"COASTAL_Citrus",6425,2235.54449321139,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",2.20966135906899
"COASTAL_Citrus",6510,1446.05442440588,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",1.42931200628011
"COASTAL_Citrus",6600,8662.4619779638,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",8.56216799318294
"COASTAL_Citrus",7100,142,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",0.140355924
"COASTAL_Citrus",9113,40099985.6082663,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",39635.7079748938
"COASTAL_Hernando",0,4373.58493091911,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",4.32294756458893
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2050","AM","HA","IntLow","2050",0.036458548171069
