"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,18,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.017791596
"COASTAL_Citrus",1900,18552.9914607038,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",18.3381849255718
"COASTAL_Citrus",4100,0.0343694351613522,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.000033971505841054
"COASTAL_Citrus",5400,179299941.23282,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",177224.006513227
"COASTAL_Citrus",6120,66742.5168932575,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",65.9697720326674
"COASTAL_Citrus",6420,17224.4067876802,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",17.0249826058924
"COASTAL_Citrus",6425,3789.60379189807,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",3.74572775919548
"COASTAL_Citrus",6510,6124.50960346938,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",6.05360003128041
"COASTAL_Citrus",6600,7515.02640554938,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",7.42801742982593
"COASTAL_Citrus",9113,24126680.3981575,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",23847.3416925076
"COASTAL_Hernando",0,35.8192631602287,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.0354045477313596
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.702132419184653
"COASTAL_Hernando",1900,244.333157112036,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.241504267818993
"COASTAL_Hernando",4100,16.2637937944382,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.0160754915898862
"COASTAL_Hernando",5400,129606937.620912,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",128106.348497137
"COASTAL_Hernando",6120,47485.4626755764,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",46.9356759887186
"COASTAL_Hernando",6420,939.343343557557,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.928467626325848
"COASTAL_Hernando",6425,308.672542027896,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.305098731336297
"COASTAL_Hernando",6510,703.365098001981,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.695221536897314
"COASTAL_Hernando",6600,2402.97755596176,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",2.37515588181883
"COASTAL_Hernando",7100,591.09889758518,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.584255154548939
"COASTAL_Hernando",9113,13851666.1519856,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",13691.2915612779
"COASTAL_Hillsborough",0,16489,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",16.298090358
"COASTAL_Hillsborough",1100,5771,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",5.704183362
"COASTAL_Hillsborough",1200,11127,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",10.998171594
"COASTAL_Hillsborough",1800,5180.43332868814,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",5.12045427160859
"COASTAL_Hillsborough",3200,2335.312077838,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",2.30827383460079
"COASTAL_Hillsborough",4100,12747,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",12.599415234
"COASTAL_Hillsborough",5400,52025712.3203619,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",51423.3586231167
"COASTAL_Hillsborough",6120,179131.576833814,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",177.057591437232
"COASTAL_Hillsborough",6420,25358.7609442045,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",25.0651572099925
"COASTAL_Hillsborough",6600,20154.3424132821,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",19.9209954368211
"COASTAL_Hillsborough",9113,81173.6647611409,"Hillsborough Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",80.2338360705365
"COASTAL_Manatee",1200,3.588076406857,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",0.00354653365821841
"COASTAL_Manatee",1800,12000.2693574346,"Manatee Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntHigh_2080","AM","HA","IntHigh","2080",11.8613302388142
