"id","value","count","basin_name","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"COASTAL_Citrus",0,977.692055506865,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.966372336888206
"COASTAL_Citrus",1900,36810.9494283427,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",36.3847522558614
"COASTAL_Citrus",3200,106.409690825269,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.105177679424894
"COASTAL_Citrus",4100,34.4035788015026,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.0340052541661388
"COASTAL_Citrus",5400,163460690.266926,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",161568.142395016
"COASTAL_Citrus",6110,1520.16808538046,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",1.50256757928792
"COASTAL_Citrus",6120,904855.196190889,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",894.378782729391
"COASTAL_Citrus",6420,267727.177656026,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",264.627432393125
"COASTAL_Citrus",6425,2407.91573166802,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",2.38003688332677
"COASTAL_Citrus",6510,971.2769186683,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.960031474503958
"COASTAL_Citrus",6600,9325.70522227208,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",9.21773220720862
"COASTAL_Citrus",9113,38861161.5588051,"Citrus Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",38411.2270302772
"COASTAL_Hernando",0,137.470971465111,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.135879332557488
"COASTAL_Hernando",1100,36.8856097608805,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.036458548171069
"COASTAL_Hernando",1200,710.356931740343,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",0.702132419184653
"COASTAL_Hernando",1800,1589.85317201429,"Hernando Coastal Waters",NA,"COASTAL","tbcmp_AM_HA_IntLow_2080","AM","HA","IntLow","2080",1.57144585198871
