"id","value","count","filename","land_policy","accretion","slr_scenario","yr","acres"
"Hillsborough",2100,14090146.2140013,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",13927.0105011356
"Hillsborough",2200,319937.43378127,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",316.233198172951
"Hillsborough",2400,711817.47355716,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",703.576050848315
"Hillsborough",3200,2503005.09271699,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2474.02529975352
"Hillsborough",4100,5934893.93175223,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5866.17972981041
"Hillsborough",4400,1056108.26311555,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1043.8806416452
"Hillsborough",5200,4116849.34693039,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4069.18446519163
"Hillsborough",5400,27080280.694764,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",26766.74520488
"Hillsborough",6110,12800783.4522334,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",12652.5759814234
"Hillsborough",6120,439695.083715888,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",434.604294036626
"Hillsborough",6410,4288956.47918367,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4239.29894106768
"Hillsborough",6420,86841,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",85.835554902
"Hillsborough",6425,70398,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",69.582931956
"Hillsborough",6510,31189,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",30.827893758
"Hillsborough",6600,202565.258142903,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",200.219957584125
"Hillsborough",7100,1518,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1.500424596
"Hillsborough",9113,2493994.06276418,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2465.1185995055
