"id","value","count","huc12_name","filename","land_policy","accretion","slr_scenario","yr","acres"
"030801020502",1100,77218.2765907975,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",76.3242433844292
"030801020502",1200,62653.7025831299,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",61.9282980146224
"030801020502",1900,8828.70791758293,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",8.72648913731316
"030801020502",2100,390191.321326689,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",385.673686208369
"030801020502",4100,15690,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",15.50834118
"030801020502",5200,2902,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2.868400644
"030801020502",5400,2725742.12483112,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2694.18348250983
"030801020502",6410,17900.443881973,"Lake Weir","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",17.6931925427076
"030801020600",4100,422625.631748731,"Brooks Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",417.732472184344
"030801020600",NA,0.00721924373647198,"Brooks Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7.13565933249111e-06
"031001010401",1200,193938.420828161,"Upper Payne Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",191.693001791813
"031001010401",1900,32691.9442530551,"Upper Payne Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",32.3134369224933
"031001010401",4400,1040.59713292328,"Upper Payne Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1.0285490993183
"031001010401",6110,14518,"Upper Payne Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",14.349910596
"031001010401",6410,7091,"Upper Payne Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7.008900402
"031001010801",1200,7680558.17157581,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7591.6326690653
"031001010801",1900,974142.339984947,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",962.863719972601
"031001010801",2100,633529.829814969,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",626.194821445372
"031001010801",2200,255094.503034649,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",252.141018878514
"031001010801",2400,26635.1130176269,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",26.3267316791088
"031001010801",3200,745410.311857287,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",736.779951266603
"031001010801",4100,275099.221446541,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",271.914122660633
"031001010801",4400,46538,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",45.999183036
"031001010801",5200,168160,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",166.21304352
"031001010801",6110,552135.99046908,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",545.743359971429
"031001010801",6410,726554.981060246,"Headwaters Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",718.142927489531
"031001010803",1100,52792.4168933651,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",52.1811862905738
"031001010803",1200,14486.2498590584,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",14.3185280581902
"031001010803",1900,458060.086452589,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",452.756666771641
"031001010803",2100,989649.241937042,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",978.191083013895
"031001010803",2200,725065.837779705,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",716.671025509892
"031001010803",3200,76608.7498384625,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",75.7217737328328
"031001010803",4100,234112.485862316,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",231.401931501002
"031001010803",4400,5146,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",5.086419612
"031001010803",5200,1434,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1.417397148
"031001010803",6110,254773.926281599,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",251.82415376311
"031001010803",6410,390547.873490125,"Upper Horse Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",386.026110210857
"031001010806",1100,20331.7966255765,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",20.0963950842455
"031001010806",1900,104807.374690723,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",103.593914906554
"031001010806",2100,830656.450225973,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",821.039109845257
"031001010806",2200,588311,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",581.499535242
"031001010806",3200,348625.123518553,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",344.588741838456
"031001010806",4100,302036.872914824,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",298.539890000217
"031001010806",6110,169550.605994488,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",167.587549078284
"031001010806",6410,278980.950816034,"Buzzard Roost Branch","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",275.750909367486
"031001010907",1900,8006.95292734334,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7.91424842635056
"031001010907",3200,11232.6173696741,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",11.1025661257681
"031001010907",4100,3701.32471139521,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",3.65847077388668
"031001010907",5200,774.925107090734,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.765953024200837
"031001010907",6110,1542.09632560611,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1.52424193434824
"031001010907",6410,2125,"Lettuce Lake-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2.10039675
"031001011106",1200,61017.9660891353,"Shell Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",60.3115000777553
"031001011106",1900,298697.468060371,"Shell Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",295.239148775168
"031001011106",4100,5369.53860209626,"Shell Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",5.30737008416119
"031001011106",5200,8025.59938517492,"Shell Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7.93267899549337
"031001011106",6410,14976,"Shell Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",14.802607872
"031001011107",0,197.915017068386,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.195623557000768
"031001011107",1100,2383203.39763949,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2355.61066870162
"031001011107",1200,14650190.2901707,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",14480.5703869911
"031001011107",1800,150727.742208093,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",148.982616408808
"031001011107",1820,152236,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",150.473411592
"031001011107",1900,1720838.43403694,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1700.91456664766
"031001011107",3200,94329.8719856324,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",93.2377207277827
"031001011107",4100,81570,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",80.62558254
"031001011107",5200,413671.797885285,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",408.882305809369
"031001011107",5400,1105519.66750217,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1092.71996079183
"031001011107",6110,37329,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",36.896804838
"031001011107",6120,706193.344302201,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",698.01703776187
"031001011107",6410,86900,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",85.8938718
"031001011107",6420,24743.1971438546,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",24.456720407323
"031001011107",6425,150550.431749164,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",148.807358850373
"031001011107",6510,78764.155220846,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",77.8522238316991
"031001011107",6600,73806.2242138529,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",72.9516957499049
"031001011107",9113,1393783.07933685,"Little Alligator Creek-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1377.64585884429
"031001011108",0,18.0849829390645,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.017875595006596
"031001011108",1100,81.0721123903641,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.0801334594731084
"031001011108",1200,5597.4146434755,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",5.53260777673335
"031001011108",1800,7719.25779181538,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7.62988422510175
"031001011108",5400,2368285.89467517,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2340.86588058662
"031001011108",6120,1966.02796423404,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1.94326529246414
"031001011108",6425,352.335774700332,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.348256431100852
"031001011108",6510,180.237610733195,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",0.178150819676126
"031001011108",9113,415921.53305944,"Alligator Bay-Peace River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",411.105993549678
"031001020101",1100,2642808.23340274,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2612.2097996764
"031001020101",1200,3690755.89195968,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",3648.02432024257
"031001020101",1800,138475,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",136.87173645
"031001020101",1900,1091147.97652265,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1078.51466525047
"031001020101",2100,4073138.2745912,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",4025.97947964798
"031001020101",2200,91536,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",90.476196192
"031001020101",2400,35549.0130881169,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",35.1374266145827
"031001020101",3200,2411819.45119954,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2383.89540559355
"031001020101",4100,1976810.26480773,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1953.92275556179
"031001020101",4400,5731.78885567903,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",5.66542620430798
"031001020101",5200,63511.1649211908,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",62.7758326537333
"031001020101",6110,1477144.77773996,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1460.04239550329
"031001020101",6410,795522.318672875,"Wingate Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",786.311761267281
"031001020102",1100,2007098.89292104,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1983.8607019388
"031001020102",1200,237239.410955151,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",234.492653055112
"031001020102",1900,812179.495000871,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",802.776080807751
"031001020102",2100,7742275.59809505,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",7652.6355312203
"031001020102",2200,211000.965943537,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",208.557996759843
"031001020102",2400,77512,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",76.614566064
"031001020102",3200,2779787.28225585,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2747.6029051019
"031001020102",4100,3111660.57109482,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",3075.63376500268
"031001020102",4400,50933,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",50.343297726
"031001020102",5200,108271.368266779,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",107.017802364987
"031001020102",6110,2137168.54276897,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2112.42440538079
"031001020102",6410,2613382.03846733,"Oglegy Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2583.12430122596
"031001020103",1100,77882.9869033415,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",76.9812576809746
"031001020103",1200,86668,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",85.664557896
"031001020103",1900,206504.862423345,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",204.113949126208
"031001020103",2100,11734556.569278,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",11598.6938733189
"031001020103",2200,780760.122371009,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",771.720481674197
"031001020103",2400,4892,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",4.835360424
"031001020103",3200,1453970.11022768,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1437.13604429146
"031001020103",4100,2388821.86607571,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2361.16408651028
"031001020103",4400,143890,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",142.22404158
"031001020103",5200,67563.1073137127,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",66.7808616572346
"031001020103",6110,1334900.14423588,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1319.44467036592
"031001020103",6410,1423107.52665855,"Owen Creek","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1406.6307877149
"031001020104",1100,1163108.61237053,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1149.64214085651
"031001020104",1200,577790.992870635,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",571.101328755179
"031001020104",1900,662365.494285262,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",654.696626592428
"031001020104",2100,5117690.04941077,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",5058.43743401869
"031001020104",2200,2106337.37095125,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",2081.95019687037
"031001020104",2400,63836.9869119611,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",63.0978822774944
"031001020104",3200,1153459.31085111,"Maple Creek-Myakka River","tbcmp_PD_LA_Inter_2100","PD","LA","Inter","2100",1140.10455895008
