"id","value","count","filename","land_policy","accretion","slr_scenario","yr","acres"
"Citrus",0,31263,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",30.901036986
"Citrus",1100,74552252.4725559,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",73689.0864934286
"Citrus",1200,44069252.182569,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",43559.0183807992
"Citrus",1800,918082,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",907.452446604
"Citrus",1820,2287816,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",2261.327666352
"Citrus",1900,21857295.3122247,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",21604.2315470997
"Citrus",2100,30850991.7562972,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",30493.7989737427
"Citrus",2200,28932,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",28.597025304
"Citrus",2400,457637.144609444,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",452.338621749156
"Citrus",3200,3868353.28719783,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",3823.56549283866
"Citrus",4100,101299325.928236,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",100126.482332639
"Citrus",4400,11913018.3867781,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",11775.089459896
"Citrus",5200,7657049.88285203,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",7568.39655930837
"Citrus",5400,168663241.328405,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",166710.458320305
"Citrus",6110,25463343.6878782,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",25168.52909466
"Citrus",6120,16367649.1374947,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",16178.1444957807
"Citrus",6410,25547415.1278452,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",25251.627155495
"Citrus",6420,19122407.7563341,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",18901.0085193313
"Citrus",6425,2968226.61058603,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",2933.86048288867
"Citrus",6510,574438.248022303,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",567.787401986701
"Citrus",6600,8860603.03651026,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",8758.01497455355
"Citrus",7100,4841,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",4.784950902
"Citrus",9113,54712884.138969,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",54079.418366408
"Hernando",0,34769,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",34.366444518
"Hernando",1100,44955001.8878502,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",44434.5128759927
"Hernando",1200,56864112.5125126,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",56205.7398178427
"Hernando",1800,974159.810010563,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",962.88098773026
"Hernando",1820,2193723,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",2168.324075106
"Hernando",1900,17076451.4484964,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",16878.7402936257
"Hernando",2100,33927243.134946,"tbcmp_AM_HA_IntHigh_2050","AM","HA","IntHigh","2050",33534.4335139296
